,tractvec
7457,30106
7458,20600
7459,30300
7460,30109
7461,30106
7462,20600
7463,20500
7464,20700
7465,20400
7466,30300
7467,20600
7468,30109
7469,30111
7470,30106
7471,30106
7472,30109
7473,20500
7474,30400
7475,30400
7476,20500
7477,30106
7478,30106
7479,20700
7480,30400
7481,20400
7482,30400
7483,20600
7484,30111
7485,30106
7486,20700
7487,30109
7488,30400
7489,30300
7490,20400
7491,30400
7492,30400
7493,20400
7494,30108
7495,30111
7496,20500
7497,20300
7498,30106
7499,30108
7500,30300
7501,30109
7502,30107
7503,30109
7504,20400
7505,30109
7506,20500
7507,30109
7508,30106
7509,30106
7510,30106
7511,20500
7512,30107
7513,30400
7514,30300
7515,20300
7516,20700
7517,30300
7518,30400
7519,30106
7520,20300
7521,20500
7522,20500
7523,30300
7524,20500
7525,20700
7526,20600
7527,20500
7528,20500
7529,20500
7530,30400
7531,30109
7532,30300
7533,30300
7534,30400
7535,20700
7536,30106
7537,20700
7538,30400
7539,30110
7540,30111
7541,20500
7542,30110
7543,20300
7544,30109
7545,30108
7546,30110
7547,30110
7548,20700
7549,30106
7550,30110
7551,30110
7552,30108
7553,20500
7554,30108
7555,30110
7556,30110
7557,30110
7558,30110
7559,30110
7560,30110
7561,30110
7562,30110
7563,30106
7564,30110
7565,30110
7566,30110
7567,30108
7568,30109
7569,30110
7570,30106
7571,30110
7572,30109
7573,30109
7574,30110
7575,30110
7576,30110
7577,30110
7578,30109
7579,30110
7580,30109
7581,30110
7582,20600
7583,30108
7584,30107
7585,30109
7586,30400
7587,30300
7588,30108
7589,30108
7590,20600
7591,20400
7592,30110
7593,30108
7594,20700
7595,30109
7596,30110
7597,30110
7598,30110
7599,30110
7600,30300
7601,20600
7602,30111
7603,30110
7604,30300
7605,30108
7606,30400
7607,30109
7608,20600
7609,30111
7610,30108
7611,30106
7612,30300
7613,20600
7614,30111
7615,30110
7616,30400
7617,20700
7618,30300
7619,20500
7620,30300
7621,30109
7622,20600
7623,30110
7624,30109
7625,20700
7626,30111
7627,20300
7628,30110
7629,20500
7630,30108
7631,20600
7632,30108
7633,30110
7634,30109
7635,30109
7636,30111
7637,20500
7638,30109
7639,30111
7640,30109
7641,20700
7642,30110
7643,30108
7644,20500
7645,30108
7646,20500
7647,30108
7648,30110
7649,30300
7650,30109
7651,20300
7652,20600
7653,30110
7654,30400
7655,30106
7656,30109
7657,30110
7658,20300
7659,30110
7660,30110
7661,30300
7662,20500
7663,20500
7664,20400
7665,30107
7666,30300
7667,20700
7668,30108
7669,30108
7670,20600
7671,30300
7672,20500
7673,30109
7674,20600
7675,30110
7676,20300
7677,30300
7678,30400
7679,20500
7680,20500
7681,30110
7682,20300
7683,30109
7684,30300
7685,20300
7686,30107
7687,30106
7688,30107
7689,20500
7690,30110
7691,20700
7692,30109
7693,20600
7694,20500
7695,20700
7696,30107
7697,30108
7698,20600
7699,30400
7700,30108
7701,30110
7702,30110
7703,30300
7704,30109
7705,30110
7706,20500
7707,20300
7708,20400
7709,30110
7710,30300
7711,30109
7712,20600
7713,30110
7714,20600
7715,30106
7716,30110
7717,30110
7718,20600
7719,20300
7720,20600
7721,20300
7722,30110
7723,30109
7724,30111
7725,20500
7726,20500
7727,20500
7728,30108
7729,20500
7730,20600
7731,30109
7732,30300
7733,30106
7734,20500
7735,20500
7736,30108
7737,30109
7738,20500
7739,20500
7740,30110
7741,30111
7742,30300
7743,20400
7744,20700
7745,30110
7746,30110
7747,30110
7748,20700
7749,30110
7750,30110
7751,20300
7752,30300
7753,20500
7754,30300
7755,20500
7756,20600
7757,30300
7758,30110
7759,30106
7760,30300
7761,30106
7762,30300
7763,20400
7764,20700
7765,30300
7766,30108
7767,20500
7768,30110
7769,30300
7770,30111
7771,30109
7772,30110
7773,30109
7774,20500
7775,30110
7776,30108
7777,30108
7778,30108
7779,20300
7780,30109
7781,30109
7782,30110
7783,30108
7784,30110
7785,30300
7786,30110
7787,30106
7788,20500
7789,10201
7790,10205
7791,10205
7792,40800
7793,40503
7794,10201
7795,10201
7796,10109
7797,10109
7798,10201
7799,10109
7800,10109
7801,10206
7802,10206
7803,10206
7804,10205
7805,10205
7806,10201
7807,10205
7808,10109
7809,10206
7810,10201
7811,10201
7812,10205
7813,10205
7814,10206
7815,10109
7816,10201
7817,10206
7818,10201
7819,10205
7820,10206
7821,10109
7822,10201
7823,10201
7824,10205
7825,10109
7826,10109
7827,10206
7828,10201
7829,10206
7830,10109
7831,10201
7832,10206
7833,10201
7834,10206
7835,40800
7836,10206
7837,10201
7838,10206
7839,10205
7840,10206
7841,10206
7842,40300
7843,10206
7844,10201
7845,10206
7846,10205
7847,10201
7848,10206
7849,10201
7850,10206
7851,10206
7852,10201
7853,10206
7854,10206
7855,10110
7856,10201
7857,10201
7858,10109
7859,10109
7860,10109
7861,10201
7862,10205
7863,10201
7864,10201
7865,10201
7866,10206
7867,10206
7868,10206
7869,10110
7870,10206
7871,10109
7872,10201
7873,10109
7874,10201
7875,10206
7876,10110
7877,10206
7878,10206
7879,10201
7880,10205
7881,10206
7882,10201
7883,10201
7884,10206
7885,10109
7886,10109
7887,10109
7888,10206
7889,10110
7890,10206
7891,10201
7892,10205
7893,10206
7894,10201
7895,40800
7896,10205
7897,10205
7898,10206
7899,10201
7900,10201
7901,10205
7902,10109
7903,10201
7904,10206
7905,10201
7906,10201
7907,10109
7908,10110
7909,10201
7910,10109
7911,10201
7912,10206
7913,10201
7914,10201
7915,10201
7916,10206
7917,10201
7918,10109
7919,10201
7920,10206
7921,10109
7922,10201
7923,10206
7924,10205
7925,10109
7926,10201
7927,10206
7928,10109
7929,10109
7930,10109
7931,10110
7932,10201
7933,10206
7934,10206
7935,10201
7936,10206
7937,10201
7938,10201
7939,10206
7940,10201
7941,10206
7942,10110
7943,10206
7944,10109
7945,10109
7946,10201
7947,10109
7948,10201
7949,10109
7950,10110
7951,10110
7952,10206
7953,10205
7954,10206
7955,10201
7956,10109
7957,10109
7958,10206
7959,10206
7960,10109
7961,10205
7962,10206
7963,10206
7964,10206
7965,10109
7966,10109
7967,10206
7968,10206
7969,10110
7970,10205
7971,10110
7972,10201
7973,10205
7974,10201
7975,10201
7976,10201
7977,10109
7978,10205
7979,10201
7980,10201
7981,10201
7982,10201
7983,10109
7984,10201
7985,10205
7986,10109
7987,10201
7988,10109
7989,10206
7990,10201
7991,10206
7992,10205
7993,10109
7994,10206
7995,10206
7996,10206
7997,10201
7998,10206
7999,10109
8000,10109
8001,10109
8002,10109
8003,10201
8004,10201
8005,10110
8006,40800
8007,10205
8008,10206
8009,10201
8010,10110
8011,10206
8012,10206
8013,10201
8014,10201
8015,10109
8016,10109
8017,10201
8018,10201
8019,10109
8020,10201
8021,10201
8022,10206
8023,10201
8024,10201
8025,10201
8026,40507
8027,40507
8028,40508
8029,40507
8030,40502
8031,40502
8032,40508
8033,40502
8034,40502
8035,40507
8036,40507
8037,40507
8038,40507
8039,40507
8040,40507
8041,40507
8042,40507
8043,40507
8044,40507
8045,40502
8046,40502
8047,40502
8048,40507
8049,40507
8050,40508
8051,40507
8052,10201
8053,40502
8054,40507
8055,40507
8056,40507
8057,40508
8058,40502
8059,40507
8060,40507
8061,40502
8062,40508
8063,40507
8064,40507
8065,40507
8066,40502
8067,40507
8068,40507
8069,40507
8070,40508
8071,40508
8072,40507
8073,40507
8074,40502
8075,40507
8076,40502
8077,40502
8078,40502
8079,40507
8080,40502
8081,40507
8082,40508
8083,40508
8084,40502
8085,40507
8086,40502
8087,40502
8088,40502
8089,40502
8090,40507
8091,40502
8092,40800
8093,40502
8094,40507
8095,40507
8096,40508
8097,40502
8098,40502
8099,40508
8100,40508
8101,40508
8102,40508
8103,40502
8104,40507
8105,10205
8106,40507
8107,40502
8108,40508
8109,40502
8110,40508
8111,40508
8112,40507
8113,40507
8114,40507
8115,10110
8116,10205
8117,10201
8118,40508
8119,10201
8120,10201
8121,10206
8122,40507
8123,40502
8124,10201
8125,40507
8126,40502
8127,40508
8128,40502
8129,40507
8130,40502
8131,10110
8132,10206
8133,40508
8134,40502
8135,40508
8136,10206
8137,40507
8138,40502
8139,10109
8140,40507
8141,40502
8142,40508
8143,40502
8144,10109
8145,40502
8146,40508
8147,40502
8148,10205
8149,40502
8150,40507
8151,10206
8152,40508
8153,40502
8154,40800
8155,40502
8156,40502
8157,40507
8158,40502
8159,40508
8160,40502
8161,40508
8162,40502
8163,40507
8164,40507
8165,40507
8166,40507
8167,40507
8168,40507
8169,40508
8170,40508
8171,40502
8172,40502
8173,40502
8174,40502
8175,10206
8176,10201
8177,10109
8178,10206
8179,10206
8180,40507
8181,40502
8182,40800
8183,40800
8184,40507
8185,40507
8186,10109
8187,40502
8188,10206
8189,40502
8190,40502
8191,40502
8192,40502
8193,10109
8194,10206
8195,40507
8196,40502
8197,10201
8198,40502
8199,10201
8200,40502
8201,40508
8202,40508
8203,40508
8204,10205
8205,10109
8206,40502
8207,40502
8208,40507
8209,40507
8210,40507
8211,10109
8212,10205
8213,40800
8214,40502
8215,40502
8216,40507
8217,40508
8218,40502
8219,40502
8220,40502
8221,10201
8222,40502
8223,10201
8224,10205
8225,10205
8226,40507
8227,40507
8228,40507
8229,10201
8230,40507
8231,40507
8232,40502
8233,10205
8234,40508
8235,40502
8236,40502
8237,40800
8238,10205
8239,40800
8240,40507
8241,40508
8242,10110
8243,40502
8244,40502
8245,40800
8246,40507
8247,40507
8248,40800
8249,10201
8250,40502
8251,10205
8252,40507
8253,40507
8254,10201
8255,40508
8256,10201
8257,10205
8258,40507
8259,40502
8260,40507
8261,40502
8262,40800
8263,40508
8264,40502
8265,10201
8266,40507
8267,10201
8268,40508
8269,10201
8270,40800
8271,10205
8272,40502
8273,40502
8274,40502
8275,10206
8276,40502
8277,40502
8278,40502
8279,40502
8280,10201
8281,10206
8282,40508
8283,40800
8284,10206
8285,40508
8286,10205
8287,40508
8288,10206
8289,40508
8290,40507
8291,10206
8292,10201
8293,40502
8294,40508
