Geo Lat,Geo Lon,Census Tract
46.828345,-96.805124,10306
46.816471,-96.817583,10307
46.862933,-96.800398,802
46.868354,-96.865604,10109
46.865263,-96.912993,10201
46.885048,-96.827001,601
46.835549,-96.919519,40502
46.884303,-96.753205,30300
46.797416,-96.886826,40509
46.796809,-96.88561,40509
46.807574,-96.860204,40504
46.851569,-96.751095,20600
46.88336,-96.777522,501
46.866492,-96.949819,40800
46.823828,-96.858664,40504
46.826125,-96.752583,30110
46.826927,-96.75213,30110
46.827072,-96.751938,30110
46.821282,-96.818359,10307
46.745411,-96.778351,30110
46.858374,-96.900413,10205
46.820258,-96.90029,40502
46.821409,-96.813639,10307
46.823276,-96.852719,40504
46.855409,-96.723712,30111
46.855293,-96.723651,30111
46.842918,-96.770514,20500
46.814273,-96.879909,40506
46.848224,-96.809562,904
46.85705,-96.910519,10201
46.808081,-96.876419,40506
46.820158,-96.910824,40502
46.860695,-96.918122,10201
46.864924,-96.91531,10201
46.882057,-96.812661,602
46.872475,-96.901322,10206
46.882333,-96.730637,30300
46.826415,-96.911433,40502
46.843202,-96.829277,10308
46.856664,-96.892769,10205
46.853142,-96.88051,10110
46.828822,-96.817298,10306
46.864478,-96.891378,10206
46.856101,-96.87922,10110
46.852823,-96.788817,901
46.8578,-96.774058,20500
46.855866,-96.755557,20600
46.833885,-96.815826,1003
46.835799,-96.722758,30109
46.848181,-96.772911,20500
46.807308,-96.877475,40506
46.821612,-96.916827,40502
46.823019,-96.854522,40504
46.853855,-96.748684,20600
46.809486,-96.908109,40507
46.823152,-96.920487,40502
46.863763,-96.778415999999993,20500
46.823491,-96.89068,40508
46.855914,-96.879393,10110
46.87062,-96.897033,10206
46.913494,-96.771097,100
46.830212,-96.818136,10306
46.827946,-96.83001,10303
46.879357,-96.732264,30300
46.840631,-96.742126,30109
46.813864,-96.86715,40501
46.870452,-96.802239,802
46.857791,-96.79548,901
46.918281,-96.78822,204
46.808592,-96.874873,40506
46.840382,-96.728929,30109
46.838062,-96.813925,1003
46.774126,-96.737261,30110
46.8194,-96.916268,40502
46.911479,-96.793025,204
46.885072,-96.748469,30300
46.84139,-96.757113,30108
46.872882,-96.888737,10206
46.887267,-96.751618,30300
46.883763,-96.755333,30300
46.879766,-96.794436,602
46.885581,-96.748391,30300
46.823048,-96.907004,40502
46.871733,-96.864045,10109
46.888182,-96.747192,30300
46.917074,-96.78136,203
46.862806,-96.759363,20400
46.870142,-96.894631,10206
46.867931,-96.733266,30400
46.859971,-96.809925,904
46.812792,-96.897588,40506
46.871423,-96.916222,10201
46.936679,-96.759597,30106
46.832753,-96.749423,30110
46.869784,-96.794431,801
46.827331,-96.776806,20500
46.839146,-96.835867,10308
46.828063,-96.81213,10306
46.880469,-96.753253,30300
46.834441,-96.81663,1003
46.851991,-96.767364,20600
46.88334,-96.759908,20700
46.812424,-96.829209,10303
46.856861,-96.818995,904
46.863524,-96.719314,30400
46.836914,-96.811218,1003
46.791277,-96.817466,40505
46.86811,-96.790685,801
46.897311,-96.771184,30106
46.862218,-96.910874,10201
46.856216,-96.763651,20400
46.832757,-96.751593,30110
46.855581,-96.723511,30111
46.854668,-96.831865,903
46.796065,-96.815141,40505
46.792858,-96.817414,40505
46.8005,-96.822233,40505
46.800406,-96.822036,40505
46.800401,-96.821821,40505
46.800383,-96.821647,40505
46.800383,-96.821277,40505
46.800374,-96.821052,40505
46.858982,-96.749449,20600
46.86038,-96.732104,30111
46.877848,-96.776784,20700
46.813181,-96.834334,10303
46.870096,-96.876538,10109
46.919989,-96.780234,203
46.827728,-96.909888,40502
46.879893,-96.899101,10206
46.863059,-96.789971,801
46.881641,-96.75149,30300
46.859024,-96.794526,901
46.837255999999996,-96.827431,10308
46.83808,-96.812345,1003
46.832217,-96.747825,30110
46.827339,-96.753448,30110
46.890816,-96.703302,30112
46.827222,-96.772776,20500
46.828824,-96.818197,10306
46.868412,-96.749209,20300
46.8573,-96.816972,904
46.867682,-96.742813,30400
46.820182,-96.919568,40502
46.886503,-96.770041,20700
46.848064,-96.811248,904
46.79678,-96.886268,40509
46.899237,-96.783411,400
46.796778,-96.886086,40509
46.868458,-96.765887,20300
46.817465,-96.82971,10303
46.792661,-96.809074,40505
46.871345,-96.875715,10109
46.814947,-96.874512,40506
46.884188,-96.795903,502
46.828224,-96.911212,40502
46.853793,-96.892797,10205
46.86575,-96.888913,10206
46.834407,-96.899493,40508
46.768511,-96.802393,40509
46.897795,-96.790028,400
46.815823,-96.875471,40506
46.80777,-96.8776,40506
46.882415,-96.729802,30300
46.828944,-96.868841,40501
46.852105,-96.801101,901
46.888986,-96.782111,501
46.849124,-96.87222,10111
46.873261,-96.863939,10109
46.810831,-96.909849,40507
46.887883,-96.753475,30300
46.812697,-96.860063,40504
46.821085,-96.901501,40502
46.827938,-96.756217,30110
46.865258,-96.911452,10201
46.880962,-96.729668,30300
46.827724,-96.807149,10306
46.851488,-96.875705,10110
46.890931,-96.780574,100
46.820514,-96.782591,30110
46.933763,-96.774253,30106
46.850374,-96.79098,901
46.820194,-96.912862,40502
46.914695,-96.773687,100
46.826668,-96.903841,40502
46.845653,-96.73832,30109
46.842457,-96.739517,30109
46.874669,-96.889849,10206
46.854385,-96.874819,10110
46.842437,-96.913723,40502
46.811053,-96.878439,40506
46.842104,-96.913605,40502
46.855569,-96.766035,20400
46.879527,-96.749994,30300
46.888145,-96.747994,30300
46.842324,-96.915413,40502
46.841912,-96.915448,40502
46.840985,-96.738662,30109
46.843376,-96.794103,1004
46.843441,-96.91189,40502
46.843431,-96.912683,40502
46.843454,-96.913756,40502
46.89831,-96.793166,400
46.830938,-96.762973,30110
46.834853,-96.919035,40502
46.823713,-96.831394,10303
46.867252,-96.784763,801
46.860065,-96.813878,904
46.880852,-96.763052,20700
46.844896,-96.834473,10308
46.848492,-96.821267,904
46.909291,-96.78002,100
46.812671,-96.896816,40506
46.858977,-96.913463,10201
46.872515,-96.755556,20300
46.828615,-96.772232,20500
46.85652,-96.731844,30111
46.808993,-96.869885,40501
46.816776,-96.922942,40507
46.844859,-96.834275,10308
46.82723,-96.868468,40501
46.8099,-96.857834,40504
46.856552,-96.832915,903
46.854556,-96.771928,20500
46.869518,-96.771606,20300
46.818536,-96.835013,10303
46.840412,-96.876963,40700
46.825854,-96.869938,40501
46.871418,-96.915237,10201
46.851627,-96.878849,10110
46.83147,-96.755844,30110
46.810329,-96.856314,40504
46.850326,-96.816329,904
46.859396,-96.734749,30111
46.858085,-96.761758,20600
46.883533,-96.774284,501
46.880969,-96.812656,602
46.835184,-96.816203,1003
46.902216,-96.764392,30106
46.842638,-96.750369,30108
46.853613,-96.906258,10201
46.868425,-96.870045,10109
46.842678,-96.728098,30109
46.867084,-96.807409,802
46.863757,-96.804969,802
46.820067,-96.869167,40501
46.878705,-96.778102,20700
46.835708,-96.756241,30108
46.815353,-96.858076,40504
46.87262,-96.805029,802
46.890054,-96.792903,501
46.839571,-96.740051,30109
46.829238,-96.825517,10303
46.83832,-96.737915,30109
46.870081,-96.740775,30400
46.886902,-96.780579,501
46.818356,-96.824883,10303
46.810827,-96.87604,40506
46.816031,-96.858255,40504
46.856576,-96.721856,30111
46.877554,-96.759137,20700
46.797875,-96.812821,40505
46.836319,-96.820739,10308
46.922593,-96.775716,100
46.882061,-96.753254,30300
46.831858,-96.765431,30110
46.838962,-96.715584,30109
46.864038,-96.737347,30400
46.865096,-96.796196,801
46.964629,-96.797235,300
46.79731,-96.88784,40509
46.932717,-96.794466,204
46.840226,-96.753803,30108
46.889806,-96.904555,40800
46.830595,-96.751754,30110
46.817507,-96.868225,40501
46.872393,-96.865406,10109
46.828228,-96.910443,40502
46.820095,-96.821281,10303
46.826738,-96.867997,40501
46.819907,-96.852645,40504
46.860918,-96.892433,10205
46.827884,-96.817261,10306
46.869543,-96.756415,20300
46.855017,-96.873572,10110
46.897359,-96.783469,400
46.879709,-96.756913,30300
46.851436,-96.877582,10110
46.856629,-96.912766,10201
46.841797,-96.727338,30109
46.849809,-96.836945,904
46.870492,-96.918529,10201
46.868514,-96.908377,10201
46.841258,-96.83722,10308
46.86755,-96.796911,801
46.842496,-96.804751,1004
46.860597,-96.808561,901
46.809761,-96.858773,40504
46.794245,-96.881862,40509
46.826408,-96.871151,40501
46.878713,-96.778122,20700
46.841544,-96.914452,40502
46.843673,-96.808859,1003
46.857691,-96.785425,901
46.792379,-96.834517,40505
46.835979,-96.759837,30108
46.792159,-96.834628,40505
46.842537,-96.912776,40502
46.842297,-96.912318,40502
46.842301,-96.913237,40502
46.841984,-96.912388000000007,40502
46.841987,-96.913173,40502
46.841873,-96.912402,40502
46.798816,-96.885049,40509
46.841073,-96.821165,10308
46.841876,-96.913161,40502
46.841761,-96.912403,40502
46.870804,-96.907303,10201
46.841764,-96.913162,40502
46.841648,-96.912404,40502
46.865616,-96.875237,10109
46.841651,-96.913163,40502
46.842099,-96.912334,40502
46.842102,-96.91321,40502
46.841202,-96.913167,40502
46.841089,-96.913168,40502
46.84097,-96.913169,40502
46.862315,-96.797614,801
46.841536,-96.912405,40502
46.791148,-96.8166,40505
46.869106,-96.795306,801
46.836229,-96.723455,30109
46.835525,-96.759927,30108
46.854218,-96.769964,20500
46.841539,-96.913164,40502
46.841423,-96.912406,40502
46.841426,-96.913165,40502
46.841311,-96.912407,40502
46.841314,-96.913166,40502
46.841198,-96.912408,40502
46.841086,-96.912409,40502
46.840967,-96.91241,40502
46.902331,-96.764398,30106
46.879555,-96.747595,30300
46.842256,-96.805576,1004
46.8683,-96.790684,801
46.814773,-96.875413,40506
46.850437,-96.823109,904
46.831823,-96.719875,30110
46.861055,-96.730585,30111
46.88947,-96.792381,501
46.893016,-96.794156,400
46.841835,-96.726165,30109
46.884785,-96.796259,502
46.859665,-96.895468,10205
46.855695,-96.772057,20500
46.875793,-96.906449,10206
46.850005,-96.892652,10205
46.8604,-96.886993,10205
46.837799,-96.757823,30108
46.828327,-96.807046,10306
46.869993,-96.75399,20300
46.839346,-96.797324,1004
46.864937,-96.777561,20500
46.853238,-96.727137,30111
46.853629,-96.909393,10201
46.797045,-96.820895,40505
46.861223,-96.88769,10205
46.798487,-96.88616,40509
46.834452,-96.828731,10308
46.821833,-96.919803,40502
46.905849,-96.781122,100
46.858706,-96.774752,20500
46.871824,-96.813417,602
46.829432,-96.898247,40508
46.797796,-96.891826,40509
46.857831,-96.818292,904
46.864365,-96.91402,10201
46.832858,-96.816165,1003
46.825492,-96.826782,10303
46.843171,-96.727676,30109
46.880112,-96.759131,20700
46.62744,-96.784072,950100
46.872171,-96.732675,30400
46.883476,-96.761517,20700
46.848327,-96.808128,901
46.882493,-96.779851,501
46.83845,-96.725345,30109
46.889294,-96.794899,502
46.825513,-96.829407,10303
46.879145,-96.796337,602
46.850672,-96.753436,20600
46.865933,-96.866618,10109
46.827028,-96.825839,10303
46.853933,-96.749652,20600
46.850698,-96.789839,901
46.936556,-96.795435,300
46.878929,-96.761576,20700
46.816859,-96.87499,40506
46.850157,-96.760812,20600
46.873682,-96.808499,602
46.864788,-96.755122,20400
46.864871,-96.755447,20400
46.819414,-96.85453,40504
46.885931,-96.764765,20700
46.816757,-96.880088,40506
46.91344,-96.781995,100
46.907498,-96.793892,204
46.829952,-96.758722,30110
46.891395,-96.906955,40800
46.865879,-96.869469,10109
46.86111,-96.807486,901
46.859426,-96.804067,901
46.835172,-96.91665,40502
46.843296,-96.744872,30109
46.821259,-96.894961,40508
46.841686,-96.721168,30109
46.890256,-96.759849,20700
46.883816,-96.77904,501
46.887549,-96.82077,601
46.823353,-96.806229,10307
46.900139,-96.796135,400
46.876156,-96.896344,10206
46.819493,-96.907455,40502
46.825356,-96.855308,40504
46.795699,-96.815949,40505
46.827241,-96.867725,40501
46.842404,-96.737478,30109
46.825479,-96.855337,40504
46.811496,-96.914709,40507
46.870102,-96.906113,10206
46.823253,-96.920729,40502
46.803733,-96.810128,10307
46.866474,-96.803525,802
46.888101,-96.784269,501
46.79311,-96.81741,40505
46.868449,-96.797885,801
46.940536,-96.861843,40800
46.842501,-96.913124,40502
46.842509,-96.91242,40502
46.905467,-96.915431,40800
46.89328,-96.904856,40800
46.910459,-96.775871,100
46.833461,-96.72345,30109
46.829403,-96.89948,40508
46.857606,-96.752569,20600
46.805108,-96.852413,40504
46.825898,-96.810568,10306
46.863475,-96.916443,10201
46.859311,-96.799963,901
46.852887,-96.762059,20600
46.86734,-96.883648,10206
46.80373,-96.814107,10307
46.852877,-96.874832,10110
46.836421,-96.821691,10308
46.840431,-96.876796,40700
46.811437,-96.911124,40507
46.940223,-96.760126,30106
46.857429,-96.769066,20500
46.824222,-96.88928,40508
46.809058,-96.913209,40507
46.828866,-96.77978,20500
46.824362,-96.771869,30110
46.827226,-96.896277,40508
46.859043,-96.813889,904
46.780636,-96.803617,40509
46.945045,-96.777369,30106
46.859542,-96.775513,20500
46.790833,-96.806239,40505
46.809465,-96.873725,40506
46.859759,-96.792366,901
46.829659,-96.878269,40501
46.824561,-96.891728,40508
46.82497,-96.921256,40502
46.768721,-96.800856,40509
46.858061,-96.801954,901
46.889364,-96.801585,502
46.850279,-96.871304,10111
46.861005,-96.757918,20600
46.866489,-96.865973,10109
46.788668,-96.819893,40509
46.907575,-96.786064,203
46.89404,-96.785646,400
46.839885,-96.717622,30109
46.843323,-96.745281,30109
46.836199,-96.938151,40800
46.870611,-96.87541,10109
46.858094,-96.805589,901
46.852418,-96.75193,20600
46.8232,-96.890276,40508
46.871698,-96.877679,10109
46.879799,-96.805691,602
46.839094,-96.818593,1003
46.812878,-96.871,40501
46.839548,-96.757051,30108
46.929281,-96.750197,30106
46.86311,-96.80988,802
46.840003,-96.800948,1004
46.863853,-96.765208,20400
46.870066,-96.869233,10109
46.844582,-96.773648,20500
46.81592,-96.830471,10303
46.889705,-96.76204,20700
46.829593,-96.752423,30110
46.869006,-96.802247,802
46.865432,-96.796067,801
46.890074,-96.792692,501
46.814649,-96.874653,40506
46.883114,-96.759061,20700
46.746016,-96.757667,30110
46.870552000000004,-96.745154,30400
46.831257,-96.89853,40508
46.829727,-96.860552,40504
46.871777,-96.908201,10201
46.81141,-96.916187,40507
46.824256,-96.890602,40508
46.779936,-96.800258,40509
46.83381,-96.754708,30108
46.891536,-96.793388,400
46.861162,-96.809905,904
46.885658,-96.789731,501
46.863888,-96.716972,30400
46.814477,-96.91502,40507
46.820312,-96.913537,40502
46.810036,-96.875757,40506
46.830052,-96.748628,30110
46.850245,-96.894294,10205
46.88042,-96.729391,30300
46.859928,-96.919315,10201
46.844349,-96.827009,10308
46.828942,-96.871291,40501
46.870412,-96.890393,10206
46.853827,-96.876124,10110
46.829198,-96.824715,10303
46.819597,-96.868779,40501
46.887798,-96.76741,20700
46.857206,-96.713125,30111
46.837234,-96.812343,1003
46.906744,-96.779696,100
46.829355,-96.812006,10306
46.94015,-96.764697,30106
46.827905,-96.869161,40501
46.794527,-96.835365,40505
46.859571,-96.91916,10201
46.815553,-96.880338,40506
46.773748,-96.800297,40509
46.845718,-96.803992,1003
46.861745,-96.800835,802
46.886349,-96.801612,502
46.762811,-96.802569,40509
46.84058,-96.816329,1003
46.808528,-96.820853,10303
46.844975,-96.723981,30109
46.841328,-96.821183,10308
46.820607,-96.919336,40502
46.796085,-96.816257,40505
46.861833,-96.753463,20600
46.760563,-96.805935,40509
46.856791,-96.754038,20600
46.859293,-96.728467,30111
46.849453,-96.816968,904
46.922286,-96.77767,203
46.928771,-96.794394,204
46.856877,-96.91177,10201
46.902168,-96.779219,100
46.827318,-96.774491,20500
46.827941,-96.756775,30110
46.841638,-96.839809,10308
46.828224,-96.911834,40502
46.856008,-96.716271,30111
46.841561,-96.827517,10308
46.822407,-96.824171,10303
46.823269,-96.915943,40502
46.855785,-96.79093,901
46.860633,-96.910647,10201
46.838393,-96.768955,20500
46.869582,-96.751633,20300
46.853685,-96.77318,20500
46.854642,-96.789463,901
46.829193,-96.823937,10303
46.819115,-96.855622,40504
46.92139,-96.780605,203
46.834522,-96.711451,30109
46.843005,-96.771483,20500
46.845448,-96.804674,1003
46.915044,-96.783103,203
46.805558,-96.85186,40504
46.842209,-96.822004,10308
46.826813,-96.832845,10303
46.844176,-96.802523,1003
46.866976,-96.76707,20400
46.827749,-96.752542,30110
46.916273,-96.781302,100
46.852776,-96.879209,10110
46.83567,-96.887896,40508
46.897265,-96.795519,400
46.891714,-96.77756,100
46.826644,-96.828049,10303
46.835737,-96.89779,40508
46.842858,-96.751275,30108
46.926739,-96.791879,204
46.844253,-96.796353,1004
46.869996,-96.751471,20300
46.864848,-96.916473,10201
46.82037,-96.894989,40508
46.875215,-96.906453,10206
46.829207,-96.825957,10303
46.886569,-96.784373,501
46.853844,-96.809412,904
46.783878,-96.817943,40509
46.825555,-96.903603,40502
46.851871,-96.871263,10111
46.83925,-96.912417,40502
46.839675,-96.913172,40502
46.841434,-96.915399,40502
46.767987,-96.799646,40509
46.88469,-96.750524,30300
46.867839,-96.870046,10109
46.843294,-96.720796000000007,30109
46.900613,-96.780578,100
46.773681,-96.795624,40509
46.854052,-96.887932,10205
46.826272,-96.807282,10306
46.881487,-96.7869,501
46.887909,-96.82367,601
46.860414,-96.725871,30111
46.901808,-96.781884,100
46.823749,-96.800022,10306
46.808309,-96.881204,40506
46.919062,-96.777127,203
46.827737,-96.887726,40508
46.837467,-96.886508,40508
46.910253,-96.905661,40800
46.811518,-96.857524,40504
46.977406,-96.797403,30107
46.855635,-96.891485,10205
46.886429,-96.820103,601
46.879975,-96.750588,30300
46.831815,-96.79756,10306
46.883239,-96.752067,30300
46.867829,-96.869282,10109
46.820294,-96.916925,40502
46.857295,-96.825881999999993,903
46.857901,-96.916733,10201
46.850554,-96.869383,10111
46.804303,-96.851637,40504
46.947393,-96.779092,30106
46.835101,-96.899782,40508
46.861394,-96.805565,901
46.889269,-96.758631,20700
46.855733,-96.890742,10205
46.861532,-96.757916,20600
46.830247,-96.748618,30110
46.834846,-96.917133,40502
46.857813,-96.808612,901
46.827077,-96.915352,40502
46.88384,-96.797336,502
46.862642,-96.775509,20500
46.859123,-96.758339,20600
46.853329,-96.809589,904
46.807059,-96.873132,40506
46.837928,-96.898992,40508
46.822157,-96.816467,10307
46.894105,-96.789528,400
46.862544,-96.763229,20400
46.872005,-96.899191,10206
46.812736,-96.882992,40506
46.825289,-96.870175,40501
46.852677,-96.792446,901
46.917325,-96.755582,30106
46.790652,-96.815205,40505
46.855434,-96.914783,10201
46.883373,-96.734105,30300
46.871259,-96.761597,20300
46.827827,-96.910308,40502
46.870916,-96.7555,20300
46.838033,-96.770126,20500
46.809169,-96.873716,40506
46.827248,-96.871489,40501
46.864437,-96.811722,802
46.805743,-96.868086,40501
46.886138,-96.781208,501
46.797038,-96.885283,40509
46.841496,-96.833597,10308
46.92084,-96.780238,203
46.863597,-96.737662,30400
46.870577,-96.799565,802
46.776672,-96.801305,40509
46.871304,-96.865315,10109
46.790818,-96.816006,40505
46.816982,-96.814547,10307
46.913377,-96.784595,203
46.872633,-96.909061,10206
46.841507,-96.8767,40700
46.837507,-96.758641,30108
46.858197,-96.801952,901
46.842321,-96.726657,30109
46.87994,-96.759105,20700
46.829569,-96.756617,30110
46.834699,-96.755471,30108
46.870568,-96.804341,802
46.829591,-96.853177,40504
46.819504,-96.878938,40501
46.819652,-96.878147,40501
46.81945,-96.878794,40501
46.86095,-96.888591,10205
46.906012,-96.788286,204
46.806128,-96.80971,10307
46.854741,-96.908123,10201
46.853343,-96.771931,20500
46.819628,-96.878356,40501
46.81951,-96.877738,40501
46.819495,-96.878814,40501
46.819584,-96.878353,40501
46.819506,-96.878055,40501
46.819372,-96.878664,40501
46.86062,-96.73571,30111
46.881168,-96.748461,30300
46.82755,-96.875411,40501
46.870488,-96.805417,802
46.858059,-96.808641,901
46.817303,-96.880777,40506
46.82781,-96.814983,10306
46.814113,-96.821376,10303
46.900415,-96.79613,400
46.81626,-96.867513,40501
46.827347,-96.753905,30110
46.843445,-96.720506,30109
46.878946,-96.758234,20700
46.791053,-96.805666,40505
46.879787,-96.803384,602
46.871113,-96.871884,10109
46.835271,-96.769533,20500
46.879176,-96.799659,602
46.878936,-96.756312,30300
46.816281,-96.920563,40507
46.828877,-96.877494,40501
46.858316,-96.728023,30111
46.836169,-96.779964,20500
46.785704,-96.817842,40509
46.810173,-96.873838,40506
46.879191,-96.895431,10206
46.838561,-96.732505,30109
46.816752,-96.879771,40506
46.839589,-96.752901,30108
46.839631,-96.753087,30108
46.860087,-96.878342,10110
46.888294,-96.825114,601
46.8049,-96.814037,10307
46.836797,-96.886267,40508
46.871217,-96.762298,20300
46.862188,-96.915774,10201
46.866808,-96.871018,10109
46.920969,-96.773457,100
46.905353,-96.789483,204
46.841753,-96.796375,1004
46.832781,-96.816167,1003
46.829199,-96.813184,10306
46.864866,-96.790943,801
46.839197,-96.900002,40508
46.837246,-96.810836,1003
46.84315,-96.773026,20500
46.864769,-96.778408,20500
46.924116,-96.773624,100
46.837484,-96.726626,30109
46.819115,-96.85671,40504
46.869321,-96.899157,10206
46.871147,-96.868026,10109
46.888711,-96.782102,501
46.862501,-96.718534,30400
46.835333,-96.81446,1003
46.835302,-96.889048,40508
46.83497,-96.889445,40508
46.878051,-96.756348,30300
46.830599,-96.749933,30110
46.899131,-96.795514,400
46.83882,-96.737919,30109
46.881302,-96.907076,10201
46.857132,-96.886223,10205
46.874508,-96.901301,10206
46.829397,-96.76953,20500
46.857235,-96.898252,10205
46.940321,-96.759992,30106
46.82645,-96.828123,10303
46.817209,-96.859261,40504
46.817194,-96.858789,40504
46.856085,-96.837477,903
46.814115,-96.835295,10303
46.839855,-96.7523,30108
46.820974,-96.783087,30110
46.872306,-96.765862,20300
46.900787,-96.784013,400
46.871983,-96.757152,20300
46.809846,-96.875749,40506
46.862281,-96.789326,801
46.878898,-96.764291,20700
46.791695,-96.808564,40505
46.887182,-96.768825,20700
46.866332,-96.765305,20400
46.834781,-96.762572,30108
46.825968,-96.828005,10303
46.885681,-96.795941,502
46.827503,-96.854074,40504
46.798365,-96.820081,40505
46.840091,-96.728362,30109
46.823512,-96.812147,10307
46.798807,-96.884881,40509
46.817722,-96.918682,40507
46.894884,-96.905041,40800
46.894883,-96.905041,40800
46.894888,-96.905041,40800
46.894887,-96.905041,40800
46.867366,-96.864311,10109
46.858174,-96.786979,901
46.800233,-96.812775,40505
46.848549,-96.772785,20500
46.824952,-96.870012,40501
46.87959,-96.78725,700
46.859048,-96.813379,904
46.796074,-96.816099,40505
46.823493,-96.917952,40502
46.908783,-96.785597,203
46.887875,-96.822354,601
46.83714,-96.772768,20500
46.844441,-96.773386,20500
46.812492,-96.921781,40507
46.8573,-96.831851,903
46.863199,-96.787512,801
46.825921,-96.825767,10303
46.814747,-96.874608,40506
46.883678,-96.747311,30300
46.88012,-96.756298,30300
46.861357,-96.923359,10201
46.827898,-96.879134,40501
46.909293,-96.782074,100
46.837827,-96.803801000000007,1004
46.853386,-96.821925,904
46.860766,-96.731379,30111
46.872849,-96.892608,10206
46.837207,-96.774027,20500
46.832171,-96.766166,30110
46.856014,-96.769102,20500
46.83829,-96.770415,20500
46.872797,-96.792127,801
46.820319,-96.907121,40502
46.872899,-96.792501,801
46.836799,-96.802894,1004
46.837747,-96.812939,1003
46.820501,-96.896296,40508
46.905863,-96.786762,203
46.844617,-96.737775,30109
46.846453,-96.773234,20500
46.86713,-96.912833,10201
46.897759,-96.791694,400
46.843064,-96.770271,20500
46.912318,-96.770033,100
46.867089,-96.804587,802
46.887865,-96.756385,30300
46.835194,-96.921942,40502
46.797856,-96.891878,40509
46.870443,-96.744663,30400
46.776915,-96.804401,40509
46.851347,-96.802628,901
46.851985,-96.761784,20600
46.83675,-96.900877,40508
46.8284,-96.876408,40501
46.841502,-96.875421,40700
46.861571,-96.756488,20600
46.835703,-96.900256,40508
46.841572,-96.919952,40502
46.856814,-96.712276,30111
46.856412,-96.712146,30111
46.839279,-96.76312,30108
46.870939,-96.814989,602
46.899725,-96.790127,400
46.824078,-96.8893,40508
46.825473,-96.871141,40501
46.850533,-96.889282,10205
46.824411,-96.889821,40508
46.792124,-96.815189,40505
46.840017,-96.805645,1004
46.84146,-96.919677,40502
46.872189,-96.802196,802
46.834473,-96.830065,10308
46.855121,-96.830113,903
46.834551,-96.807835,1004
46.817273,-96.879831,40506
46.82487,-96.902582,40502
46.794194,-96.816168,40505
46.858568,-96.722766,30111
46.86597,-96.738855,30400
46.879832,-96.74907,30300
46.828489,-96.824159,10303
46.828488,-96.824158,10303
46.865008,-96.799996,802
46.860182,-96.724827,30111
46.860002,-96.724862,30111
46.836919,-96.752682,30108
46.854579,-96.768758,20500
46.900933,-96.765803,30106
46.838955,-96.761304,30108
46.913388,-96.785383,203
46.83589,-96.770701,20500
46.795818,-96.833717,40505
46.844711,-96.775615,20500
46.845186,-96.794285,1004
46.841747,-96.720518,30109
46.862543,-96.786235,801
46.869098,-96.742464,30400
46.872013,-96.899391,10206
46.840259,-96.830054,10308
46.85545,-96.827722,903
46.825621,-96.891299,40508
46.872602,-96.907357,10206
46.834854,-96.915734,40502
46.843087,-96.771313,20500
46.828736,-96.793327,10306
46.820778,-96.919731,40502
46.821008,-96.915397,40502
46.828055,-96.870017,40501
46.784427,-96.815546,40509
46.918452,-96.769145,100
46.87383,-96.866455,10109
46.815651,-96.868508,40501
46.83876,-96.817112,1003
46.808044,-96.854881,40504
46.855181,-96.914385,10201
46.840687,-96.797345000000007,1004
46.826432,-96.908863,40502
46.854407,-96.896438,10205
46.800668,-96.806318,40505
46.831808,-96.797574,10306
46.860999,-96.891104,10205
46.843399,-96.914257,40502
46.797221,-96.88617,40509
46.899973,-96.76686,30106
46.90624,-96.791415,204
46.85045,-96.87078,10111
46.807727,-96.879016,40506
46.839089,-96.819272,1003
46.871866,-96.920243,10201
46.809083,-96.858182,40504
46.839895,-96.83725,10308
46.898655,-96.777906,100
46.818211,-96.917567,40507
46.804395,-96.866704,40501
46.861965,-96.923323,10201
46.882007,-96.731216,30300
46.85671,-96.795489,901
46.836735,-96.779716,20500
46.839039,-96.76546,30108
46.858632,-96.730544,30111
46.861798,-96.735018,30111
46.792812,-96.835673,40505
46.890955,-96.791806,400
46.865913,-96.900368,10206
46.896383,-96.786801,400
46.83731,-96.762635,30108
46.856389,-96.837473,903
46.839181,-96.729706,30109
46.837233,-96.812464,1003
46.864771,-96.809849,802
46.85599,-96.832696,903
46.863474,-96.915299,10201
46.853604,-96.879937,10110
46.90996,-96.773477,100
46.834362,-96.920508,40502
46.840183,-96.828311,10308
46.894313,-96.794673,400
46.860278,-96.854316,10106
46.888304,-96.788682,501
46.868956,-96.801651,802
46.867731,-96.778194,20300
46.85578,-96.750761,20600
46.896649,-96.787261,400
46.833792,-96.757976,30108
46.83373,-96.762978,30108
46.917077,-96.781361,203
46.867182,-96.919239,10201
46.862641000000004,-96.901776,10206
46.88025,-96.906557,10201
46.852711,-96.75057,20600
46.822909,-96.815222,10306
46.884165,-96.753207,30300
46.815613,-96.899697,40506
46.826765,-96.8253,10303
46.830225,-96.898071,40508
46.79829,-96.812241,40505
46.962601,-96.799229,300
46.868935,-96.795971,801
46.796874,-96.812271,40505
46.892614,-96.90848,40800
46.792329,-96.803655,40505
46.837044,-96.761821,30108
46.881978,-96.7853,501
46.810136,-96.875774,40506
46.851549,-96.887795,10205
46.856432,-96.837632,903
46.867329,-96.88365,10206
46.816083,-96.872701,40506
46.871536,-96.806604,802
46.794442,-96.834707,40505
46.897871,-96.784924,400
46.887958,-96.780582,501
46.868421,-96.792852,801
46.864993,-96.802982,802
46.840959,-96.804778,1004
46.807275,-96.875004,40506
46.839183,-96.717296,30109
46.825391,-96.876635,40501
46.825141,-96.874023,40501
